Title,Molecule,Target,pIC50
CHEMBL544731,c1c2cc(sc2sc1C(=O)NCCN3CCSCC3)S(=O)(=O)N,Carbonic,8.54
CHEMBL542122,CC(C=O)N(Cc1cc2cc(sc2s1)S(=O)(=O)N)C(C)C=O,Carbonic,8.57
CHEMBL544738,COCCN(CCOC)Cc1cc2c(s1)cc(s2)S(=O)(=O)N,Carbonic,8.6
CHEMBL545431,c1c2cc(sc2sc1C(=O)NCCN3CCOCC3)S(=O)(=O)N,Carbonic,8.54
CHEMBL120304,c1cc(ccc1NC(=O)N)S(=O)(=O)Nc2ccc(cc2)S(=O)(=O)N,Carbonic,8.16
CHEMBL218490,CCNC1CC(S(=O)(=O)c2c1cc(s2)S(=O)(=O)N)C,Carbonic,8.81
CHEMBL52944,c1c2cc(sc2sc1CN3CC[S+](CC3)[O-])S(=O)(=O)N,Carbonic,8.4
CHEMBL541810,COCCN(CCNC(=O)c1cc2cc(sc2s1)S(=O)(=O)N)CCOC,Carbonic,8.6
CHEMBL553217,C[S+](CCNCc1cc2cc(sc2s1)S(=O)(=O)N)[O-],Carbonic,8.08
CHEMBL333193,c1c2c(sc1S(=O)(=O)N)S(=O)(=O)CCC2,Carbonic,8.35
CHEMBL417975,CC(C)CNC1CCS(=O)(=O)c2c1cc(s2)S(=O)(=O)N,Carbonic,8.971429
CHEMBL84649,CC(C)(C(=O)Oc1ccc2c(c1)sc(n2)S(=O)(=O)N)OC,Carbonic,8.92
CHEMBL553951,c1c2cc(sc2sc1CNCC3CC3)S(=O)(=O)N,Carbonic,8.48
CHEMBL50395,COCCN(CCOCCOC)C(Cc1ccc(cc1)F)c2cc3cc(sc3s2)S(=O)(=O)N,Carbonic,8.94
CHEMBL734,CC(=O)NO,Carbonic,4.33
CHEMBL555889,CN(C)CCNC(=O)c1cc2cc(sc2s1)S(=O)(=O)N,Carbonic,8.06
CHEMBL51097,c1c2cc(sc2sc1C(=O)N(CCO)CCO)S(=O)(=O)N,Carbonic,8.18
CHEMBL120418,c1c2c(sc1S(=O)(=O)N)C(=O)CCS2,Carbonic,8.46
CHEMBL120917,CC1(OC2C3C(CCC2(O1)COS(=O)(=O)N)OS(=O)(=O)O3)C,Carbonic,6.89
CHEMBL555542,c1c2cc(sc2sc1CNCCCCO)S(=O)(=O)N,Carbonic,8.52
CHEMBL120728,CN(C)S(=O)(=O)Oc1ccc2c(c1)sc(n2)S(=O)(=O)N,Carbonic,8.92
CHEMBL539259,CC(C)(C)NCc1cc2cc(sc2s1)S(=O)(=O)N,Carbonic,8.0
CHEMBL543559,COCCN(CCOCCOC)Cc1cc2cc(sc2s1)S(=O)(=O)N,Carbonic,8.55
CHEMBL120046,COCCN(CCOCCOC)c1cc2cc(sc2s1)S(=O)(=O)N,Carbonic,8.55
CHEMBL53964,C[S+](CCNC(=O)c1cc2cc(sc2s1)S(=O)(=O)N)[O-],Carbonic,8.34
CHEMBL555548,COCCOCCN(CCOCCOC)Cc1cc2cc(sc2s1)S(=O)(=O)N,Carbonic,8.4
CHEMBL544970,CSCCNCc1cc2cc(sc2s1)S(=O)(=O)N,Carbonic,8.4
CHEMBL121031,CCNC1CN(S(=O)(=O)c2c1cc(s2)S(=O)(=O)N)CCCCOC,Carbonic,8.5
CHEMBL333520,c1c2cc(sc2sc1N3CCOCC3)S(=O)(=O)N,Carbonic,8.52
CHEMBL121086,CC(C)(C)C(=O)Oc1ccc2cc(oc2c1)S(=O)(=O)N,Carbonic,8.34
CHEMBL50929,c1c2cc(sc2sc1CN)S(=O)(=O)N,Carbonic,7.85
CHEMBL544032,c1c2cc(sc2sc1CNCCF)S(=O)(=O)N,Carbonic,8.57
CHEMBL92017,c1ccc(cc1)COC(=O)NC2CCC3N(C2=O)C(CS3)C(=O)NC4CC(=O)OC4O,Caspase,4.07
CHEMBL430648,CC(C)C(C(=O)NC1CC(=O)OC1O)NC(=O)C(CCC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C,Caspase,8.69
CHEMBL2370217,CC(C)C(C(=O)NC(C)C(=O)NC1CC(=O)OC1O)NC(=O)C(Cc2ccc(cc2)O)NC(=O)C,Caspase,4.82
CHEMBL329917,CC(=O)NC(CC(=O)O)C(=O)NC1CCCC2N(C1=O)C(CS2)C(=O)NC3CC(=O)OC3O,Caspase,7.75
CHEMBL318016,CC(C)C(C(=O)N1CCCC1C(=O)NC2CC(=O)OC2O)NC(=O)OCc3ccccc3,Caspase,4.85
CHEMBL92930,c1ccc(cc1)COC(=O)NC2CCCCN(C2=O)CC(=O)NC3CC(=O)OC3O,Caspase,4.28
CHEMBL328015,CC(C)C(C(=O)NC(C)C(=O)NC1CC(=O)OC1O)NC(=O)OCc2ccccc2,Caspase,4.33
CHEMBL2370213,CC(C)C(C(=O)NC(C)C(=O)NC1CC(=O)OC1O)NC(=O)C(CC(=O)O)NC(=O)C,Caspase,7.13
CHEMBL420619,CC(C)C(C(=O)N1CCCCC1C(=O)NC2CC(=O)OC2O)NC(=O)OCc3ccccc3,Caspase,5.46
CHEMBL285638,CC(C)C(C(=O)NC(CC=O)CC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C,Caspase,6.36
CHEMBL90224,CC(C)CC(C(=O)NC(CC(=O)O)C=O)NC(=O)CNc1cccc2c1cccc2,Caspase,7.89
CHEMBL90307,CC(C)CC(C(=O)NC(CC(=O)O)C=O)NC(=O)C(=O)Nc1cccc2c1cccc2,Caspase,8.0
CHEMBL330535,CC(C)CC(C(=O)NC(CC(=O)O)C=O)NC(=O)COc1cccc2c1cccc2,Caspase,6.87
CHEMBL100643,CC(C)CC(C(=O)NC1CC(=O)OC1O)NC(=O)C(CCC(=O)O)Oc2cccc3c2cccc3,Caspase,7.68
CHEMBL3142757,CC(C)CC(C(=O)NC1CC(=O)OC1O)NC(=O)C(C)Nc2cccc3c2cccc3,Caspase,6.29
CHEMBL328155,CC(C)C(C(=O)NC1CC(=O)OC1O)NC(=O)COc2cc3ccccc3cc2C(=O)O,Caspase,6.14
CHEMBL323322,CC(C)C(C(=O)NC1CC(=O)OC1O)NC(=O)CNc2cccc3c2cccc3,Caspase,5.81
CHEMBL319251,CC(C)CC(C(=O)CC1CC(=O)OC1O)NC(=O)OCc2ccccc2,Caspase,5.46
CHEMBL100559,CC(C)C(C(=O)NC1CC(=O)OC1O)NC(=O)COc2cccc3c2cccc3NS(=O)(=O)C(F)(F)F,Caspase,6.68
CHEMBL317246,CC(C)C(C(=O)NC1CC(=O)OC1O)NC(=O)CCOc2cccc3c2cccc3,Caspase,5.36
CHEMBL323570,CC(C)C(C(=O)NC1CC(=O)OC1O)NC(=O)COc2cccc3c2cccc3,Caspase,6.45
CHEMBL100933,CC(C)C(C(=O)CC1CC(=O)OC1O)NC(=O)OCc2ccccc2,Caspase,5.76
CHEMBL327298,CC(C)C(C(=O)NC1CC(=O)OC1O)NC(=O)COc2ccc3ccccc3c2C(=O)O,Caspase,6.4
CHEMBL100591,CC(C)C(C(=O)NC1CC(=O)OC1O)NC(=O)COc2cc3ccccc3cc2NS(=O)(=O)C(F)(F)F,Caspase,5.72
CHEMBL101182,CC(C)CC(C(=O)NC1CC(=O)OC1O)NC(=O)CNc2cccc(c2)Oc3ccccc3,Caspase,6.64
CHEMBL101145,CC(C)C(C(=O)NC1CC(=O)OC1O)NC(=O)COc2c3ccccc3ccc2C(=O)O,Caspase,7.27
CHEMBL322631,CC(C)CC(C(=O)NC1CC(=O)OC1O)NC(=O)CNc2cccc3c2cccc3,Caspase,7.89
CHEMBL100588,CC(C)CC(C(=O)NC1CC(=O)OC1O)NC(=O)C(CCC(=O)O)NC(=O)OCc2ccccc2,Caspase,8.64
CHEMBL100405,CC(C)CC(C(=O)NC1CC(=O)OC1O)NC(=O)COc2ccc3ccccc3c2,Caspase,6.03
CHEMBL101622,CC(C)CC(C(=O)NC1CC(=O)OC1O)NC(=O)CNCC(Cc2ccccc2)c3ccccc3,Caspase,6.5
CHEMBL318386,CC(C)CC(C(=O)NC1CC(=O)OC1O)NC(=O)COc2cccc3c2cccc3,Caspase,6.87
CHEMBL420366,c1ccc(cc1)CNS(=O)(=O)c2cc(cnc2)C(=O)NC(CC(=O)O)C(=O)CSCc3ccc(cc3)F,Caspase,6.47
CHEMBL65994,CCN(CC)C(=O)c1cc(cnc1)C(=O)NC(CC(=O)O)C(=O)CSCc2ccc(cc2)F,Caspase,6.21
CHEMBL293622,CN1c2ccc(cc2C(=O)C1=O)[N+](=O)[O-],Caspase,6.0
CHEMBL60306,c1ccc(cc1)CN2c3ccc(cc3C(=O)C2=O)[N+](=O)[O-],Caspase,6.6
CHEMBL64584,CN1c2ccc(cc2C(=O)C1=O)C#N,Caspase,6.22
CHEMBL70071,c1ccc(cc1)SCC(=O)C(CC(=O)O)NC(=O)c2cc(cnc2)Br,Caspase,4.93
CHEMBL308465,CC(C)CN(CC(C)C)C(=O)c1cc(cnc1)C(=O)NC(CC(=O)O)C(=O)CSCc2ccc(cc2)F,Caspase,6.89
CHEMBL64789,c1cc2c(cc1S(=O)(=O)N3CCC3)C(=O)C(=O)N2,Caspase,6.77
CHEMBL61320,c1cc2c(cc1S(=O)(=O)N3CCCCC3)C(=O)C(=O)N2,Caspase,5.66
CHEMBL69426,c1ccc(cc1)CCCCCC(=O)C(CC(=O)O)NC(=O)c2cc(cnc2)Br,Caspase,4.01
CHEMBL62993,c1ccc(cc1)OCC2CCCN2S(=O)(=O)c3ccc4c(c3)C(=O)C(=O)N4,Caspase,7.2775
CHEMBL304276,c1ccnc(c1)C(=O)NC(CC(=O)O)C=O,Caspase,4.26
CHEMBL67349,c1ccc(cc1)CC(=O)C(CC(=O)O)NC(=O)c2cc(cnc2)Br,Caspase,4.2
CHEMBL62187,CN(CC1CCCN1S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3)c4ccccc4,Caspase,5.26
CHEMBL421678,c1c(cncc1S(=O)(=O)NC2CC2)C(=O)NC(CC(=O)O)C=O,Caspase,5.97
CHEMBL302972,c1ccc(cc1)OC(=O)C(CC(=O)O)NC(=O)c2cc(cnc2)S(=O)(=O)NC3CC3,Caspase,6.41
CHEMBL66690,CCCN(CCC)C(=O)c1cc(cnc1)C(=O)NC(CC(=O)O)C(=O)CSCc2ccc(cc2)F,Caspase,6.39
CHEMBL65959,CN(C)S(=O)(=O)c1cc(cnc1)C(=O)NC(CC(=O)O)C(=O)CSCc2ccc(cc2)F,Caspase,6.52
CHEMBL303405,CN(C1CC1)S(=O)(=O)c2cc(cnc2)C(=O)NC(CC(=O)O)C(=O)CSCc3ccc(cc3)F,Caspase,6.57
CHEMBL62282,CC(C)(C)OC(=O)C1CCCN1S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3,Caspase,7.16
CHEMBL63044,CN(C)C(=O)C1CCCN1S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3,Caspase,6.39
CHEMBL64895,c1ccc(cc1)OCC2CCCN2S(=O)(=O)c3ccc4c(c3)C(=O)C(=O)N4CC5CCCCC5,Caspase,8.28
CHEMBL432331,CCN(C(C)C)C(=O)c1cc(cnc1)C(=O)NC(CC(=O)O)C(=O)CSCc2ccc(cc2)F,Caspase,6.6
CHEMBL66937,CCN(CC)S(=O)(=O)c1cc(cnc1)C(=O)NC(CC(=O)O)C(=O)CSCc2ccc(cc2)F,Caspase,6.77
CHEMBL422409,c1ccc(cc1)CSCC(=O)C(CC(=O)O)NC(=O)c2cc(cnc2)Br,Caspase,5.96
CHEMBL300369,c1ccc(cc1)OCC2CCCN2S(=O)(=O)c3ccc4c(c3)C(=O)C(=O)N4Cc5ccncc5,Caspase,8.38
CHEMBL1907830,c1ccc(cc1)NCC2CCCN2S(=O)(=O)c3ccc4c(c3)C(=O)C(=O)N4,Caspase,7.51
CHEMBL60671,CC(C)(C)OC(=O)CN1c2ccc(cc2C(=O)C1=O)S(=O)(=O)N3CCCC3COc4ccccc4,Caspase,8.516666
CHEMBL68251,c1ccc2c(c1)cccc2C(=O)OCC(=O)C(CC(=O)O)NC(=O)c3cc(cnc3)S(=O)(=O)NC4CC4,Caspase,6.89
CHEMBL293460,CN(CCOC)S(=O)(=O)c1ccc2c(c1)C(=O)C(=O)N2,Caspase,6.04
CHEMBL67955,c1c(cncc1Br)C(=O)NC(CC(=O)O)C=O,Caspase,5.22
CHEMBL67186,c1ccc(cc1)C(=O)NC(CC(=O)O)C=O,Caspase,4.64
CHEMBL61815,COC(=O)C1CCCN1S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3,Caspase,6.77
CHEMBL293034,CN1c2ccc(cc2C(=O)C1=O)S(=O)(=O)N3CCCC3COc4ccccc4,Caspase,6.178571
CHEMBL64413,CN1c2ccc(cc2C(=O)C1=O)I,Caspase,5.16
CHEMBL63493,c1ccc(cc1)SCC2CCCN2S(=O)(=O)c3ccc4c(c3)C(=O)C(=O)N4,Caspase,7.36
CHEMBL439753,c1ccc(cc1)CN2c3ccc(cc3C(=O)C2=O)S(=O)(=O)N4CCCC4COc5ccccc5,Caspase,8.065
CHEMBL66048,c1cc(ccc1CSCC(=O)C(CC(=O)O)NC(=O)c2cc(cnc2)S(=O)(=O)NC3CC3)F,Caspase,6.4
CHEMBL60190,COCC1CCCN1S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3,Caspase,6.9866667
CHEMBL302461,c1cc2c(cc1S(=O)(=O)N3CCCCCC3)C(=O)C(=O)N2,Caspase,5.72
CHEMBL306452,c1cc(ccc1CSCC(=O)C(CC(=O)O)NC(=O)c2cc(cnc2)Br)F,Caspase,5.92
CHEMBL303864,CCCN(CCC)S(=O)(=O)c1cc(cnc1)C(=O)NC(CC(=O)O)C(=O)CSCc2ccc(cc2)F,Caspase,6.77
CHEMBL305545,c1cc2c(cc1S(=O)(=O)N3CCCC3)C(=O)C(=O)N2,Caspase,5.55
CHEMBL292058,c1ccc(cc1)OCC2CCCN2S(=O)(=O)c3ccc4c(c3)C(=O)C(=O)N4CC(=O)O,Caspase,6.77
CHEMBL68379,c1cc(c(c(c1)F)CNCC(=O)C(CC(=O)O)NC(=O)c2cc(cnc2)S(=O)(=O)NC3CC3)F,Caspase,6.28
CHEMBL417149,CC(C)C(C(=O)NC(CC(=O)O)C=O)NC(=O)C(CCC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C,Caspase,8.189
CHEMBL306915,c1ccc(cc1)CCCC(=O)C(CC(=O)O)NC(=O)c2cc(cnc2)Br,Caspase,4.86
CHEMBL67398,c1cc(cnc1)C(=O)NC(CC(=O)O)C=O,Caspase,5.0
CHEMBL64582,CN1c2ccc(cc2C(=O)C1=O)C(=O)OC,Caspase,4.82
CHEMBL64219,C=CCN1c2ccc(cc2C(=O)C1=O)S(=O)(=O)N3CCCC3COc4ccccc4,Caspase,8.3133335
CHEMBL322183,CC(C)CC(C(=O)NC1CC(=O)OC1O)NC(=O)COc2ccc(cc2)Cc3ccccc3,Caspase,6.46
CHEMBL318791,CC(C)CC(C(=O)NC1CC(=O)OC1O)NC(=O)Cc2cccc3c2cccc3,Caspase,6.07
CHEMBL316465,CC(C)CC(C(=O)NC1CC(=O)OC1O)NC(=O)CCSc2cccc3c2cccc3,Caspase,6.39
CHEMBL100578,CC(C)CC(C(=O)NC1CC(=O)OC1O)NC(=O)COc2c3ccccc3ccn2,Caspase,5.8
CHEMBL100802,CC(C)CC(C(=O)NC1CC(=O)OC1O)NC(=O)CCOc2ccc3ccccc3c2,Caspase,6.04
CHEMBL100927,CC(C)CC(C(=O)NC1CC(=O)OC1O)NC(=O)COc2ccnc3c2cccc3,Caspase,6.64
CHEMBL101220,CC(C)CC(C(=O)NC1CC(=O)OC1O)NC(=O)c2ccc3ccccc3c2,Caspase,5.17
CHEMBL99999,CC(C)CC(C(=O)NC1CC(=O)OC1O)NC(=O)COc2ccc(cc2)C3CCCC3,Caspase,6.5
CHEMBL101728,CC(C)CC(C(=O)NC1CC(=O)OC1O)NC(=O)CCSc2ccc3ccccc3c2,Caspase,6.08
CHEMBL102005,CC(C)CC(C(=O)NC1CC(=O)OC1O)NC(=O)COc2ccccc2Cc3ccccc3,Caspase,6.31
CHEMBL102901,CC(C)CC(C(=O)NC1CC(=O)OC1O)NC(=O)CCOc2cccc3c2cccc3,Caspase,7.23
CHEMBL433416,CC(C)CC(C(=O)NC1CC(=O)OC1O)NC(=O)Cc2ccc(cc2)c3ccccc3,Caspase,5.3
CHEMBL100769,CC(C)CC(C(=O)NC1CC(=O)OC1O)NC(=O)CCCc2ccc3ccccc3c2,Caspase,5.56
CHEMBL101341,CC(C)CC(C(=O)NC1CC(=O)OC1O)NC(=O)COc2cccc3c2nccc3,Caspase,6.83
CHEMBL318887,CC(C)CC(C(=O)NC1CC(=O)OC1O)NC(=O)CC(=O)c2cccc3c2cccc3,Caspase,6.02
CHEMBL101141,CC(C)CC(C(=O)NC1CC(=O)OC1O)NC(=O)COc2ccccc2OCc3ccccc3,Caspase,6.65
